provider,sourceType,sourceCode,sourceDescription,canonicalConcept,conceptGroup,signalClass,severity,direction,requiresReview,canContributeToDecline,dedupeKey,narrativeKey,notes,status,displayLabel
middesk,naics_code,"44,45",Retail,business_classification_context,business,business,low,neutral,false,false,"44,45",,,active,Retail
middesk,naics_code,4451,Grocery and Convenience Retailers,business_classification_context,business,business,low,neutral,false,false,4451,,,active,Grocery and Convenience Retailers
middesk,naics_code,445110,Supermarkets and Other Grocery (except Convenience) Stores,business_classification_context,business,business,low,neutral,false,false,445110,,,active,Supermarkets and Other Grocery (except Convenience) Stores
middesk,naics_code,445120,Convenience Stores,business_classification_context,business,business,low,neutral,false,false,445120,,,active,Convenience Stores
middesk,naics_code,445131,Convenience Retailers,business_classification_context,business,business,low,neutral,false,false,445131,,,active,Convenience Retailers
middesk,naics_code,4452,Specialty Food Retailers,business_classification_context,business,business,low,neutral,false,false,4452,,,active,Specialty Food Retailers
middesk,naics_code,445230,Fruit and Vegetable Retailers,business_classification_context,business,business,low,neutral,false,false,445230,,,active,Fruit and Vegetable Retailers
middesk,naics_code,445240,Meat Retailers,business_classification_context,business,business,low,neutral,false,false,445240,,,active,Meat Retailers
middesk,naics_code,445291,Baked Goods Retailers,business_classification_context,business,business,low,neutral,false,false,445291,,,active,Baked Goods Retailers
middesk,naics_code,445292,Confectionery and Nut Retailers,business_classification_context,business,business,low,neutral,false,false,445292,,,active,Confectionery and Nut Retailers
middesk,naics_code,445298,All Other Specialty Food Retailers,business_classification_context,business,business,low,neutral,false,false,445298,,,active,All Other Specialty Food Retailers
middesk,naics_code,4453,"Beer, Wine, and Liquor Retailers",business_classification_context,business,business,low,neutral,false,false,4453,,,active,"Beer, Wine, and Liquor Retailers"
middesk,naics_code,445310,"Beer, Wine, and Liquor Stores",business_classification_context,business,business,low,neutral,false,false,445310,,,active,"Beer, Wine, and Liquor Stores"
middesk,naics_code,445320,"Beer, Wine, and Liquor Retailers",business_classification_context,business,business,low,neutral,false,false,445320,,,active,"Beer, Wine, and Liquor Retailers"
middesk,naics_code,446110,Pharmacies and Drug Stores,business_classification_context,business,business,low,neutral,false,false,446110,,,active,Pharmacies and Drug Stores
middesk,naics_code,446130,Optical Goods Stores,business_classification_context,business,business,low,neutral,false,false,446130,,,active,Optical Goods Stores
middesk,naics_code,447110,Gasoline Stations with Convenience Stores,business_classification_context,business,business,low,neutral,false,false,447110,,,active,Gasoline Stations with Convenience Stores
middesk,naics_code,447190,Other Gasoline Stations,business_classification_context,business,business,low,neutral,false,false,447190,,,active,Other Gasoline Stations
middesk,naics_code,448210,Shoe Stores,business_classification_context,business,business,low,neutral,false,false,448210,,,active,Shoe Stores
middesk,naics_code,448310,Jewelry Stores,business_classification_context,business,business,low,neutral,false,false,448310,,,active,Jewelry Stores
middesk,naics_code,4491,Furniture and Home Furnishings Retailers,business_classification_context,business,business,low,neutral,false,false,4491,,,active,Furniture and Home Furnishings Retailers
middesk,naics_code,4492,Electronics and Appliance Retailers,business_classification_context,business,business,low,neutral,false,false,4492,,,active,Electronics and Appliance Retailers
middesk,naics_code,451110,Sporting Goods Stores,business_classification_context,business,business,low,neutral,false,false,451110,,,active,Sporting Goods Stores
middesk,naics_code,452319,All Other General Merchandise Stores,business_classification_context,business,business,low,neutral,false,false,452319,,,active,All Other General Merchandise Stores
middesk,naics_code,453310,Used Merchandise Stores,business_classification_context,business,business,low,neutral,false,false,453310,,,active,Used Merchandise Stores
middesk,naics_code,453920,Art Dealers,business_classification_context,business,business,low,neutral,false,false,453920,,,active,Art Dealers
middesk,naics_code,453991,Tobacco Stores,business_regulated_or_illegal,compliance,business,high,negative,true,true,453991,,,active,Tobacco Stores
middesk,naics_code,454110,Electronic Shopping and Mail-Order Houses,business_high_risk_marketing,compliance,business,medium,negative,true,false,454110,,,active,Electronic Shopping and Mail-Order Houses
middesk,naics_code,454210,Vending Machine Operators,business_classification_context,business,business,low,neutral,false,false,454210,,,active,Vending Machine Operators
middesk,naics_code,454390,Other Direct Selling Establishments,business_high_risk_marketing,compliance,business,medium,negative,true,false,454390,,,active,Other Direct Selling Establishments
middesk,naics_code,4551,Department Stores,business_classification_context,business,business,low,neutral,false,false,4551,,,active,Department Stores
middesk,naics_code,4552,"Warehouse Clubs, Supercenters, and Other General Merchandise Retailers",business_classification_context,business,business,low,neutral,false,false,4552,,,active,"Warehouse Clubs, Supercenters, and Other General Merchandise Retailers"
middesk,naics_code,4561,Health and Personal Care Retailers,business_classification_context,business,business,low,neutral,false,false,4561,,,active,Health and Personal Care Retailers
middesk,naics_code,4571,Gasoline Stations,business_classification_context,business,business,low,neutral,false,false,4571,,,active,Gasoline Stations
middesk,naics_code,4572,Fuel Dealers,business_classification_context,business,business,low,neutral,false,false,4572,,,active,Fuel Dealers
middesk,naics_code,4581,Clothing and Clothing Accessories Retailers,business_classification_context,business,business,low,neutral,false,false,4581,,,active,Clothing and Clothing Accessories Retailers
middesk,naics_code,458110,Clothing and Clothing Accessories Retailers,business_classification_context,business,business,low,neutral,false,false,458110,,,active,Clothing and Clothing Accessories Retailers
middesk,naics_code,4583,"Jewelry, Luggage, and Leather Goods Retailers",business_classification_context,business,business,low,neutral,false,false,4583,,,active,"Jewelry, Luggage, and Leather Goods Retailers"
middesk,naics_code,4591,"Sporting Goods, Hobby, and Musical Instrument Retailers",business_classification_context,business,business,low,neutral,false,false,4591,,,active,"Sporting Goods, Hobby, and Musical Instrument Retailers"
middesk,naics_code,4592,Book Retailers and News Dealers,business_classification_context,business,business,low,neutral,false,false,4592,,,active,Book Retailers and News Dealers
middesk,naics_code,459210,Book Retailers and News Dealers,business_classification_context,business,business,low,neutral,false,false,459210,,,active,Book Retailers and News Dealers
middesk,naics_code,4593,Florists,business_classification_context,business,business,low,neutral,false,false,4593,,,active,Florists
middesk,naics_code,459310,Florists,business_classification_context,business,business,low,neutral,false,false,459310,,,active,Florists
middesk,naics_code,4594,"Office Supplies, Stationery, and Gift Retailers",business_classification_context,business,business,low,neutral,false,false,4594,,,active,"Office Supplies, Stationery, and Gift Retailers"
middesk,naics_code,459420,"Gift, Novelty, and Souvenir Retailers",business_classification_context,business,business,low,neutral,false,false,459420,,,active,"Gift, Novelty, and Souvenir Retailers"
middesk,naics_code,4595,Used Merchandise Retailers,business_classification_context,business,business,low,neutral,false,false,4595,,,active,Used Merchandise Retailers
middesk,naics_code,4599,Other Miscellaneous Retailers,business_classification_context,business,business,low,neutral,false,false,4599,,,active,Other Miscellaneous Retailers
middesk,naics_code,459910,Pet and Pet Supplies Retailers,business_classification_context,business,business,low,neutral,false,false,459910,,,active,Pet and Pet Supplies Retailers
middesk,naics_code,4811,Scheduled Air Transportation,business_classification_context,business,business,low,neutral,false,false,4811,,,active,Scheduled Air Transportation
middesk,naics_code,481112,Scheduled Freight Air Transportation,business_classification_context,business,business,low,neutral,false,false,481112,,,active,Scheduled Freight Air Transportation
middesk,naics_code,4831,"Deep Sea, Coastal, and Great Lakes Water Transportation",business_classification_context,business,business,low,neutral,false,false,4831,,,active,"Deep Sea, Coastal, and Great Lakes Water Transportation"
middesk,naics_code,4832,Inland Water Transportation,business_classification_context,business,business,low,neutral,false,false,4832,,,active,Inland Water Transportation
middesk,naics_code,4841,General Freight Trucking,business_classification_context,business,business,low,neutral,false,false,4841,,,active,General Freight Trucking
middesk,naics_code,4842,Specialized Freight Trucking,business_classification_context,business,business,low,neutral,false,false,4842,,,active,Specialized Freight Trucking
middesk,naics_code,"48,49",Transportation and Warehousing,business_classification_context,business,business,low,neutral,false,false,"48,49",,,active,Transportation and Warehousing
middesk,naics_code,4851,Urban Transit Systems,business_classification_context,business,business,low,neutral,false,false,4851,,,active,Urban Transit Systems
middesk,naics_code,4852,Interurban and Rural Bus Transportation,business_classification_context,business,business,low,neutral,false,false,4852,,,active,Interurban and Rural Bus Transportation
middesk,naics_code,4853,Taxi and Limousine Service,business_classification_context,business,business,low,neutral,false,false,4853,,,active,Taxi and Limousine Service
middesk,naics_code,4854,School and Employee Bus Transportation,business_classification_context,business,business,low,neutral,false,false,4854,,,active,School and Employee Bus Transportation
middesk,naics_code,4855,Charter Bus Industry,business_classification_context,business,business,low,neutral,false,false,4855,,,active,Charter Bus Industry
middesk,naics_code,4859,Other Transit and Ground Passenger Transportation,business_classification_context,business,business,low,neutral,false,false,4859,,,active,Other Transit and Ground Passenger Transportation
middesk,naics_code,485999,All Other Transit and Ground Passenger Transportation,business_classification_context,business,business,low,neutral,false,false,485999,,,active,All Other Transit and Ground Passenger Transportation
middesk,naics_code,4861,Pipeline Transportation of Crude Oil,business_classification_context,business,business,low,neutral,false,false,4861,,,active,Pipeline Transportation of Crude Oil
middesk,naics_code,4862,Pipeline Transportation of Natural Gas,business_classification_context,business,business,low,neutral,false,false,4862,,,active,Pipeline Transportation of Natural Gas
middesk,naics_code,4869,Other Pipeline Transportation,business_classification_context,business,business,low,neutral,false,false,4869,,,active,Other Pipeline Transportation
middesk,naics_code,4871,"Scenic and Sightseeing Transportation, Land",business_classification_context,business,business,low,neutral,false,false,4871,,,active,"Scenic and Sightseeing Transportation, Land"
middesk,naics_code,4872,"Scenic and Sightseeing Transportation, Water",business_classification_context,business,business,low,neutral,false,false,4872,,,active,"Scenic and Sightseeing Transportation, Water"
middesk,naics_code,4879,"Scenic and Sightseeing Transportation, Other",business_classification_context,business,business,low,neutral,false,false,4879,,,active,"Scenic and Sightseeing Transportation, Other"
middesk,naics_code,4881,Support Activities for Air Transportation,business_classification_context,business,business,low,neutral,false,false,4881,,,active,Support Activities for Air Transportation
middesk,naics_code,4882,Support Activities for Rail Transportation,business_classification_context,business,business,low,neutral,false,false,4882,,,active,Support Activities for Rail Transportation
middesk,naics_code,4883,Support Activities for Water Transportation,business_classification_context,business,business,low,neutral,false,false,4883,,,active,Support Activities for Water Transportation
middesk,naics_code,4884,Support Activities for Road Transportation,business_classification_context,business,business,low,neutral,false,false,4884,,,active,Support Activities for Road Transportation
middesk,naics_code,4885,Freight Transportation Arrangement,business_classification_context,business,business,low,neutral,false,false,4885,,,active,Freight Transportation Arrangement
middesk,naics_code,488510,Freight Transportation Arrangement,business_classification_context,business,business,low,neutral,false,false,488510,,,active,Freight Transportation Arrangement
middesk,naics_code,4889,Other Support Activities for Transportation,business_classification_context,business,business,low,neutral,false,false,4889,,,active,Other Support Activities for Transportation
middesk,naics_code,488999,All Other Support Activities for Transportation,business_classification_context,business,business,low,neutral,false,false,488999,,,active,All Other Support Activities for Transportation
middesk,naics_code,4911,Postal Service,business_classification_context,business,business,low,neutral,false,false,4911,,,active,Postal Service
middesk,naics_code,4921,Couriers and Express Delivery Services,business_classification_context,business,business,low,neutral,false,false,4921,,,active,Couriers and Express Delivery Services
middesk,naics_code,4922,Local Messengers and Local Delivery,business_classification_context,business,business,low,neutral,false,false,4922,,,active,Local Messengers and Local Delivery
middesk,naics_code,4931,Warehousing and Storage,business_classification_context,business,business,low,neutral,false,false,4931,,,active,Warehousing and Storage
middesk,naics_code,51,Information,business_classification_context,business,business,low,neutral,false,false,51,,,active,Information
middesk,naics_code,511120,Periodical Publishers,business_classification_context,business,business,low,neutral,false,false,511120,,,active,Periodical Publishers
middesk,naics_code,511210,Software Publishers,business_classification_context,business,business,low,neutral,false,false,511210,,,active,Software Publishers
middesk,naics_code,5121,Motion Picture and Video Industries,business_classification_context,business,business,low,neutral,false,false,5121,,,active,Motion Picture and Video Industries
middesk,naics_code,512230,Music Publishers,business_classification_context,business,business,low,neutral,false,false,512230,,,active,Music Publishers
middesk,naics_code,5132,Software Publishers,business_classification_context,business,business,low,neutral,false,false,5132,,,active,Software Publishers
middesk,naics_code,515120,Television Broadcasting,business_classification_context,business,business,low,neutral,false,false,515120,,,active,Television Broadcasting
middesk,naics_code,5161,Radio and Television Broadcasting Stations,business_classification_context,business,business,low,neutral,false,false,5161,,,active,Radio and Television Broadcasting Stations
middesk,naics_code,5162,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",business_classification_context,business,business,low,neutral,false,false,5162,,,active,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers"
middesk,naics_code,5171,Wired and Wireless Telecommunications (except Satellite),business_classification_context,business,business,low,neutral,false,false,5171,,,active,Wired and Wireless Telecommunications (except Satellite)
middesk,naics_code,517312,Wireless Telecommunications Carriers (except Satellite),business_classification_context,business,business,low,neutral,false,false,517312,,,active,Wireless Telecommunications Carriers (except Satellite)
middesk,naics_code,5174,Satellite Telecommunications,business_classification_context,business,business,low,neutral,false,false,5174,,,active,Satellite Telecommunications
middesk,naics_code,5178,All Other Telecommunications,business_classification_context,business,business,low,neutral,false,false,5178,,,active,All Other Telecommunications
middesk,naics_code,517919,All Other Telecommunications,business_classification_context,business,business,low,neutral,false,false,517919,,,active,All Other Telecommunications
middesk,naics_code,5182,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",business_classification_context,business,business,low,neutral,false,false,5182,,,active,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services"
middesk,naics_code,518210,"Data Processing, Hosting, and Related Services",business_classification_context,business,business,low,neutral,false,false,518210,,,active,"Data Processing, Hosting, and Related Services"
middesk,naics_code,519130,Internet Publishing and Broadcasting and Web Search Portals,business_classification_context,business,business,low,neutral,false,false,519130,,,active,Internet Publishing and Broadcasting and Web Search Portals
middesk,naics_code,519190,All Other Information Services,business_classification_context,business,business,low,neutral,false,false,519190,,,active,All Other Information Services
middesk,naics_code,52,Finance and Insurance,business_classification_context,business,business,low,neutral,false,false,52,,,active,Finance and Insurance
middesk,naics_code,5221,Depository Credit Intermediation,business_classification_context,business,business,low,neutral,false,false,5221,,,active,Depository Credit Intermediation
middesk,naics_code,52211,Commercial Banking,business_classification_context,business,business,low,neutral,false,false,52211,,,active,Commercial Banking
middesk,naics_code,522110,Commercial Banking,business_classification_context,business,business,low,neutral,false,false,522110,,,active,Commercial Banking
middesk,naics_code,52212,Savings Institutions,business_classification_context,business,business,low,neutral,false,false,52212,,,active,Savings Institutions
middesk,naics_code,522120,Savings Institutions,business_classification_context,business,business,low,neutral,false,false,522120,,,active,Savings Institutions
middesk,naics_code,52213,Credit Unions,business_classification_context,business,business,low,neutral,false,false,52213,,,active,Credit Unions
middesk,naics_code,522130,Credit Unions,business_classification_context,business,business,low,neutral,false,false,522130,,,active,Credit Unions
middesk,naics_code,522190,Other Depository Credit Intermediation,business_classification_context,business,business,low,neutral,false,false,522190,,,active,Other Depository Credit Intermediation
middesk,naics_code,5222,Nondepository Credit Intermediation,business_classification_context,business,business,low,neutral,false,false,5222,,,active,Nondepository Credit Intermediation
middesk,naics_code,522210,Credit Card Issuing,business_classification_context,business,business,low,neutral,false,false,522210,,,active,Credit Card Issuing
middesk,naics_code,522292,Real Estate Credit,business_classification_context,business,business,low,neutral,false,false,522292,,,active,Real Estate Credit
middesk,naics_code,522298,All Other Nondepository Credit Intermediation,business_classification_context,business,business,low,neutral,false,false,522298,,,active,All Other Nondepository Credit Intermediation
middesk,naics_code,5223,Activities Related to Credit Intermediation,business_classification_context,business,business,low,neutral,false,false,5223,,,active,Activities Related to Credit Intermediation
middesk,naics_code,522310,Mortgage and Nonmortgage Loan Brokers,business_classification_context,business,business,low,neutral,false,false,522310,,,active,Mortgage and Nonmortgage Loan Brokers
middesk,naics_code,522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",business_financial_services,compliance,business,high,negative,true,true,522320,,,active,"Financial Transactions Processing, Reserve, and Clearinghouse Activities"
middesk,naics_code,522390,Other Activities Related to Credit Intermediation,business_classification_context,business,business,low,neutral,false,false,522390,,,active,Other Activities Related to Credit Intermediation
middesk,naics_code,523110,Investment Banking and Securities Dealing,business_financial_services,compliance,business,high,negative,true,true,523110,,,active,Investment Banking and Securities Dealing
middesk,naics_code,523120,Securities Brokerage,business_financial_services,compliance,business,high,negative,true,true,523120,,,active,Securities Brokerage
middesk,naics_code,523130,Commodity Contracts Dealing,business_financial_services,compliance,business,high,negative,true,true,523130,,,active,Commodity Contracts Dealing
middesk,naics_code,523140,Commodity Contracts Brokerage,business_financial_services,compliance,business,high,negative,true,true,523140,,,active,Commodity Contracts Brokerage
middesk,naics_code,5232,Securities and Commodity Exchanges,business_financial_services,compliance,business,high,negative,true,true,5232,,,active,Securities and Commodity Exchanges
middesk,naics_code,523210,Securities and Commodity Exchanges,business_financial_services,compliance,business,high,negative,true,true,523210,,,active,Securities and Commodity Exchanges
middesk,naics_code,5239,Other Financial Investment Activities,business_classification_context,business,business,low,neutral,false,false,5239,,,active,Other Financial Investment Activities
middesk,naics_code,523910,Miscellaneous Intermediation,business_classification_context,business,business,low,neutral,false,false,523910,,,active,Miscellaneous Intermediation
middesk,naics_code,523920,Portfolio Management,business_classification_context,business,business,low,neutral,false,false,523920,,,active,Portfolio Management
middesk,naics_code,523930,Investment Advice,business_classification_context,business,business,low,neutral,false,false,523930,,,active,Investment Advice
middesk,naics_code,523990,All Other Financial Investment Activities,business_classification_context,business,business,low,neutral,false,false,523990,,,active,All Other Financial Investment Activities
middesk,naics_code,523991,"Trust, Fiduciary, and Custody Activities",business_classification_context,business,business,low,neutral,false,false,523991,,,active,"Trust, Fiduciary, and Custody Activities"
middesk,naics_code,523999,Miscellaneous Financial Investment Activities,business_classification_context,business,business,low,neutral,false,false,523999,,,active,Miscellaneous Financial Investment Activities
middesk,naics_code,5241,Insurance Carriers,business_classification_context,business,business,low,neutral,false,false,5241,,,active,Insurance Carriers
middesk,naics_code,524113,Direct Life Insurance Carriers,business_classification_context,business,business,low,neutral,false,false,524113,,,active,Direct Life Insurance Carriers
middesk,naics_code,524114,Direct Health and Medical Insurance Carriers,business_classification_context,business,business,low,neutral,false,false,524114,,,active,Direct Health and Medical Insurance Carriers
middesk,naics_code,524126,Direct Property and Casualty Insurance Carriers,business_classification_context,business,business,low,neutral,false,false,524126,,,active,Direct Property and Casualty Insurance Carriers
middesk,naics_code,524130,Reinsurance Carriers,business_classification_context,business,business,low,neutral,false,false,524130,,,active,Reinsurance Carriers
middesk,naics_code,5242,"Agencies, Brokerages, and Other Insurance Related Activities",business_financial_services,compliance,business,high,negative,true,true,5242,,,active,"Agencies, Brokerages, and Other Insurance Related Activities"
middesk,naics_code,524210,Insurance Agencies and Brokerages,business_financial_services,compliance,business,high,negative,true,true,524210,,,active,Insurance Agencies and Brokerages
middesk,naics_code,524292,Third Party Administration of Insurance and Pension Funds,business_classification_context,business,business,low,neutral,false,false,524292,,,active,Third Party Administration of Insurance and Pension Funds
middesk,naics_code,524298,All Other Insurance Related Activities,business_classification_context,business,business,low,neutral,false,false,524298,,,active,All Other Insurance Related Activities
middesk,naics_code,5259,Other Investment Pools and Funds,business_classification_context,business,business,low,neutral,false,false,5259,,,active,Other Investment Pools and Funds
middesk,naics_code,525910,Open-End Investment Funds,business_classification_context,business,business,low,neutral,false,false,525910,,,active,Open-End Investment Funds
middesk,naics_code,525920,"Trusts, Estates, and Agency Accounts",business_classification_context,business,business,low,neutral,false,false,525920,,,active,"Trusts, Estates, and Agency Accounts"
middesk,naics_code,525930,Real estate investment trusts,business_classification_context,business,business,low,neutral,false,false,525930,,,active,Real estate investment trusts
middesk,naics_code,525990,Other Financial Vehicles,business_classification_context,business,business,low,neutral,false,false,525990,,,active,Other Financial Vehicles
middesk,naics_code,53,Real Estate Rental and Leasing,business_classification_context,business,business,low,neutral,false,false,53,,,active,Real Estate Rental and Leasing
middesk,naics_code,531110,Lessors of Residential Buildings and Dwellings,business_classification_context,business,business,low,neutral,false,false,531110,,,active,Lessors of Residential Buildings and Dwellings
middesk,naics_code,531120,Lessors of Nonresidential Buildings (except Miniwarehouses),business_classification_context,business,business,low,neutral,false,false,531120,,,active,Lessors of Nonresidential Buildings (except Miniwarehouses)
middesk,naics_code,5312,Offices of Real Estate Agents and Brokers,business_classification_context,business,business,low,neutral,false,false,5312,,,active,Offices of Real Estate Agents and Brokers
middesk,naics_code,531210,Offices of Real Estate Agents and Brokers,business_classification_context,business,business,low,neutral,false,false,531210,,,active,Offices of Real Estate Agents and Brokers
middesk,naics_code,5313,Activities Related to Real Estate,business_classification_context,business,business,low,neutral,false,false,5313,,,active,Activities Related to Real Estate
middesk,naics_code,531311,Residential Property Managers,business_classification_context,business,business,low,neutral,false,false,531311,,,active,Residential Property Managers
middesk,naics_code,531390,Other Activities Related to Real Estate,business_classification_context,business,business,low,neutral,false,false,531390,,,active,Other Activities Related to Real Estate
middesk,naics_code,5321,Automotive Equipment Rental and Leasing,business_classification_context,business,business,low,neutral,false,false,5321,,,active,Automotive Equipment Rental and Leasing
middesk,naics_code,5322,Consumer Goods Rental,business_classification_context,business,business,low,neutral,false,false,5322,,,active,Consumer Goods Rental
middesk,naics_code,532210,Consumer Electronics and Appliances Rental,business_classification_context,business,business,low,neutral,false,false,532210,,,active,Consumer Electronics and Appliances Rental
middesk,naics_code,5323,General Rental Centers,business_classification_context,business,business,low,neutral,false,false,5323,,,active,General Rental Centers
middesk,naics_code,5324,Commercial and Industrial Machinery and Equipment Rental and Leasing,business_classification_context,business,business,low,neutral,false,false,5324,,,active,Commercial and Industrial Machinery and Equipment Rental and Leasing
middesk,naics_code,532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",business_classification_context,business,business,low,neutral,false,false,532411,,,active,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing"
middesk,naics_code,532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",business_classification_context,business,business,low,neutral,false,false,532412,,,active,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing"
middesk,naics_code,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,business_classification_context,business,business,low,neutral,false,false,532490,,,active,Other Commercial and Industrial Machinery and Equipment Rental and Leasing
middesk,naics_code,54,"Professional, Scientific, and Technical Services",business_classification_context,business,business,low,neutral,false,false,54,,,active,"Professional, Scientific, and Technical Services"
middesk,naics_code,54111,Offices of Lawyers,business_classification_context,business,business,low,neutral,false,false,54111,,,active,Offices of Lawyers
middesk,naics_code,541110,Offices of Lawyers,business_classification_context,business,business,low,neutral,false,false,541110,,,active,Offices of Lawyers
middesk,naics_code,541191,Title Abstract and Settlement Offices,business_classification_context,business,business,low,neutral,false,false,541191,,,active,Title Abstract and Settlement Offices
middesk,naics_code,541199,All Other Legal Services,business_classification_context,business,business,low,neutral,false,false,541199,,,active,All Other Legal Services
middesk,naics_code,5412,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",business_classification_context,business,business,low,neutral,false,false,5412,,,active,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services"
middesk,naics_code,541211,Offices of Certified Public Accountants,business_classification_context,business,business,low,neutral,false,false,541211,,,active,Offices of Certified Public Accountants
middesk,naics_code,541213,Tax Preparation Services,business_classification_context,business,business,low,neutral,false,false,541213,,,active,Tax Preparation Services
middesk,naics_code,541214,Payroll Services,business_classification_context,business,business,low,neutral,false,false,541214,,,active,Payroll Services
middesk,naics_code,541219,Other Accounting Services,business_classification_context,business,business,low,neutral,false,false,541219,,,active,Other Accounting Services
middesk,naics_code,5413,"Architectural, Engineering, and Related Services",business_classification_context,business,business,low,neutral,false,false,5413,,,active,"Architectural, Engineering, and Related Services"
middesk,naics_code,541330,Engineering Services,business_classification_context,business,business,low,neutral,false,false,541330,,,active,Engineering Services
middesk,naics_code,5414,Specialized Design Services,business_classification_context,business,business,low,neutral,false,false,5414,,,active,Specialized Design Services
middesk,naics_code,541430,Graphic Design Services,business_classification_context,business,business,low,neutral,false,false,541430,,,active,Graphic Design Services
middesk,naics_code,5415,Computer Systems Design and Related Services,business_classification_context,business,business,low,neutral,false,false,5415,,,active,Computer Systems Design and Related Services
middesk,naics_code,541511,Custom Computer Programming Services,business_classification_context,business,business,low,neutral,false,false,541511,,,active,Custom Computer Programming Services
middesk,naics_code,541512,Computer Systems Design Services,business_classification_context,business,business,low,neutral,false,false,541512,,,active,Computer Systems Design Services
middesk,naics_code,541519,Other Computer Related Services,business_classification_context,business,business,low,neutral,false,false,541519,,,active,Other Computer Related Services
middesk,naics_code,5416,"Management, Scientific, and Technical Consulting Services",business_classification_context,business,business,low,neutral,false,false,5416,,,active,"Management, Scientific, and Technical Consulting Services"
middesk,naics_code,541611,Administrative Management and General Management Consulting Services,business_classification_context,business,business,low,neutral,false,false,541611,,,active,Administrative Management and General Management Consulting Services
middesk,naics_code,541612,Human Resources Consulting Services,business_classification_context,business,business,low,neutral,false,false,541612,,,active,Human Resources Consulting Services
middesk,naics_code,541614,"Process, Physical Distribution, and Logistics Consulting Services",business_classification_context,business,business,low,neutral,false,false,541614,,,active,"Process, Physical Distribution, and Logistics Consulting Services"
middesk,naics_code,541618,Other Management Consulting Services,business_classification_context,business,business,low,neutral,false,false,541618,,,active,Other Management Consulting Services
middesk,naics_code,5417,Scientific Research and Development Services,business_classification_context,business,business,low,neutral,false,false,5417,,,active,Scientific Research and Development Services
middesk,naics_code,541714,Research and Development in Biotechnology (except Nanobiotechnology),business_classification_context,business,business,low,neutral,false,false,541714,,,active,Research and Development in Biotechnology (except Nanobiotechnology)
middesk,naics_code,541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",business_classification_context,business,business,low,neutral,false,false,541715,,,active,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)"
middesk,naics_code,541720,Research and Development in the Social Sciences and Humanities,business_classification_context,business,business,low,neutral,false,false,541720,,,active,Research and Development in the Social Sciences and Humanities
middesk,naics_code,5418,"Advertising, Public Relations, and Related Services",business_classification_context,business,business,low,neutral,false,false,5418,,,active,"Advertising, Public Relations, and Related Services"
middesk,naics_code,541810,Advertising Agencies,business_classification_context,business,business,low,neutral,false,false,541810,,,active,Advertising Agencies
middesk,naics_code,5419,"Other Professional, Scientific, and Technical Services",business_classification_context,business,business,low,neutral,false,false,5419,,,active,"Other Professional, Scientific, and Technical Services"
middesk,naics_code,541910,Marketing Research and Public Opinion Polling,business_classification_context,business,business,low,neutral,false,false,541910,,,active,Marketing Research and Public Opinion Polling
middesk,naics_code,541990,"All Other Professional, Scientific, and Technical Services",business_classification_context,business,business,low,neutral,false,false,541990,,,active,"All Other Professional, Scientific, and Technical Services"
middesk,naics_code,55,Management of Companies and Enterprises,business_classification_context,business,business,low,neutral,false,false,55,,,active,Management of Companies and Enterprises
middesk,naics_code,55,Management of Companies and Enterprises,business_classification_context,business,business,low,neutral,false,false,55,,,active,Management of Companies and Enterprises
middesk,naics_code,551112,Offices of Other Holding Companies,business_classification_context,business,business,low,neutral,false,false,551112,,,active,Offices of Other Holding Companies
middesk,naics_code,551114,"Corporate, Subsidiary, and Regional Managing Offices",business_classification_context,business,business,low,neutral,false,false,551114,,,active,"Corporate, Subsidiary, and Regional Managing Offices"
middesk,naics_code,56,Administrative and Support and Waste Management and Remediation Services,business_classification_context,business,business,low,neutral,false,false,56,,,active,Administrative and Support and Waste Management and Remediation Services
middesk,naics_code,561110,Office Administrative Services,business_classification_context,business,business,low,neutral,false,false,561110,,,active,Office Administrative Services
middesk,naics_code,5612,Facilities Support Services,business_classification_context,business,business,low,neutral,false,false,5612,,,active,Facilities Support Services
middesk,naics_code,5613,Employment Services,business_classification_context,business,business,low,neutral,false,false,5613,,,active,Employment Services
middesk,naics_code,561310,Employment Placement Agencies and Executive Search Services,business_classification_context,business,business,low,neutral,false,false,561310,,,active,Employment Placement Agencies and Executive Search Services
middesk,naics_code,561311,Employment Placement Agencies,business_classification_context,business,business,low,neutral,false,false,561311,,,active,Employment Placement Agencies
middesk,naics_code,561320,Temporary Help Services,business_classification_context,business,business,low,neutral,false,false,561320,,,active,Temporary Help Services
