reason_code_id,code,description,service_name,service_internal_name,service_id,middesk_bucket
11971,551114,"Corporate, Subsidiary, and Regional Managing Offices",Middesk,Middesk,641,naics
11605,56,Administrative and Support and Waste Management and Remediation Services,Middesk,Middesk,641,naics
11970,561110,Office Administrative Services,Middesk,Middesk,641,naics
11607,5612,Facilities Support Services,Middesk,Middesk,641,naics
11608,5613,Employment Services,Middesk,Middesk,641,naics
11969,561310,Employment Placement Agencies and Executive Search Services,Middesk,Middesk,641,naics
11968,561311,Employment Placement Agencies,Middesk,Middesk,641,naics
11967,561320,Temporary Help Services,Middesk,Middesk,641,naics
11966,561330,Professional Employer Organizations,Middesk,Middesk,641,naics
11609,5614,Business Support Services,Middesk,Middesk,641,naics
11965,561499,All Other Business Support Services,Middesk,Middesk,641,naics
11610,5615,Travel Arrangement and Reservation Services,Middesk,Middesk,641,naics
11964,561510,Travel Agencies,Middesk,Middesk,641,naics
11611,5616,Investigation and Security Services,Middesk,Middesk,641,naics
11963,561613,Armored Car Services,Middesk,Middesk,641,naics
11612,5617,Services to Buildings and Dwellings,Middesk,Middesk,641,naics
11613,5619,Other Support Services,Middesk,Middesk,641,naics
11962,561920,Convention and Trade Show Organizers,Middesk,Middesk,641,naics
11961,561990,All Other Support Services,Middesk,Middesk,641,naics
11615,5622,Waste Treatment and Disposal,Middesk,Middesk,641,naics
11616,5629,Remediation and Other Waste Management Services,Middesk,Middesk,641,naics
11617,61,Educational Services,Middesk,Middesk,641,naics
11618,6111,Elementary and Secondary Schools,Middesk,Middesk,641,naics
11960,611110,Elementary and Secondary Schools,Middesk,Middesk,641,naics
11619,6112,Junior Colleges,Middesk,Middesk,641,naics
11620,6113,"Colleges, Universities, and Professional Schools",Middesk,Middesk,641,naics
11959,611310,"Colleges, Universities, and Professional Schools",Middesk,Middesk,641,naics
11621,6114,Business Schools and Computer and Management Training,Middesk,Middesk,641,naics
11622,6115,Technical and Trade Schools,Middesk,Middesk,641,naics
11958,611519,Other Technical and Trade Schools,Middesk,Middesk,641,naics
11623,6116,Other Schools and Instruction,Middesk,Middesk,641,naics
11624,6117,Educational Support Services,Middesk,Middesk,641,naics
11957,611710,Educational Support Services,Middesk,Middesk,641,naics
11625,62,Health Care and Social Assistance,Middesk,Middesk,641,naics
11956,621111,Offices of Physicians (except Mental Health Specialists),Middesk,Middesk,641,naics
11955,621112,"Offices of Physicians, Mental Health Specialists",Middesk,Middesk,641,naics
11627,6212,Offices of Dentists,Middesk,Middesk,641,naics
11628,6213,Offices of Other Health Practitioners,Middesk,Middesk,641,naics
11954,621330,Offices of Mental Health Practitioners (except Physicians),Middesk,Middesk,641,naics
11629,6214,Outpatient Care Centers,Middesk,Middesk,641,naics
11953,621420,Outpatient Mental Health and Substance Abuse Centers,Middesk,Middesk,641,naics
11952,621491,HMO Medical Centers,Middesk,Middesk,641,naics
11951,621498,All Other Outpatient Care Centers,Middesk,Middesk,641,naics
11630,6215,Medical and Diagnostic Laboratories,Middesk,Middesk,641,naics
11950,621511,Medical Laboratories,Middesk,Middesk,641,naics
11631,6216,Home Health Care Services,Middesk,Middesk,641,naics
11632,6219,Other Ambulatory Health Care Services,Middesk,Middesk,641,naics
11949,621999,All Other Miscellaneous Ambulatory Health Care Services,Middesk,Middesk,641,naics
11633,6221,General Medical and Surgical Hospitals,Middesk,Middesk,641,naics
11948,622110,General Medical and Surgical Hospitals,Middesk,Middesk,641,naics
11634,6222,Psychiatric and Substance Abuse Hospitals,Middesk,Middesk,641,naics
11635,6223,Specialty (except Psychiatric and Substance Abuse) Hospitals,Middesk,Middesk,641,naics
11636,6231,Nursing Care Facilities (Skilled Nursing Facilities),Middesk,Middesk,641,naics
11637,6232,"Residential Intellectual and Developmental Disability, Mental Health, and Substance Abuse Facilities",Middesk,Middesk,641,naics
11638,6233,Continuing Care Retirement Communities and Assisted Living Facilities for the Elderly,Middesk,Middesk,641,naics
11947,623311,Continuing Care Retirement Communities,Middesk,Middesk,641,naics
11639,6239,Other Residential Care Facilities,Middesk,Middesk,641,naics
11640,6241,Individual and Family Services,Middesk,Middesk,641,naics
11946,624110,Child and Youth Services,Middesk,Middesk,641,naics
11945,624120,Services for the Elderly and Persons with Disabilities,Middesk,Middesk,641,naics
11944,624190,Other Individual and Family Services,Middesk,Middesk,641,naics
11641,6242,"Community Food and Housing, and Emergency and Other Relief Services",Middesk,Middesk,641,naics
11943,624210,Community Food Services,Middesk,Middesk,641,naics
11942,624220,Community Housing Services,Middesk,Middesk,641,naics
11941,624221,Temporary Shelters,Middesk,Middesk,641,naics
11940,624229,Other Community Housing Services,Middesk,Middesk,641,naics
11939,624230,Emergency and Other Relief Services,Middesk,Middesk,641,naics
11642,6243,Vocational Rehabilitation Services,Middesk,Middesk,641,naics
11938,624310,Vocational Rehabilitation Services,Middesk,Middesk,641,naics
11643,6244,Child Care Services,Middesk,Middesk,641,naics
11644,71,"Arts, Entertainment, and Recreation",Middesk,Middesk,641,naics
11645,7111,Performing Arts Companies,Middesk,Middesk,641,naics
11937,711110,Theater Companies and Dinner Theaters,Middesk,Middesk,641,naics
11936,711120,Dance Companies,Middesk,Middesk,641,naics
11646,7112,Spectator Sports,Middesk,Middesk,641,naics
11647,7113,"Promoters of Performing Arts, Sports, and Similar Events",Middesk,Middesk,641,naics
11935,711310,"Promoters of Performing Arts, Sports, and Similar Events with Facilities",Middesk,Middesk,641,naics
11934,711320,"Promoters of Performing Arts, Sports, and Similar Events without Facilities",Middesk,Middesk,641,naics
11648,7114,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",Middesk,Middesk,641,naics
11649,7115,"Independent Artists, Writers, and Performers",Middesk,Middesk,641,naics
11650,7121,"Museums, Historical Sites, and Similar Institutions",Middesk,Middesk,641,naics
11933,712110,Museums,Middesk,Middesk,641,naics
11932,712130,Zoos and Botanical Gardens,Middesk,Middesk,641,naics
11651,7131,Amusement Parks and Arcades,Middesk,Middesk,641,naics
11931,713110,Amusement and Theme Parks,Middesk,Middesk,641,naics
11652,7132,Gambling Industries,Middesk,Middesk,641,naics
11930,713210,Casinos (except Casino Hotels),Middesk,Middesk,641,naics
11929,713290,Other Gambling Industries,Middesk,Middesk,641,naics
11653,7139,Other Amusement and Recreation Industries,Middesk,Middesk,641,naics
11928,713910,Golf Courses and Country Clubs,Middesk,Middesk,641,naics
12145,713930,Marinas,Middesk,Middesk,641,naics
11927,713940,Fitness and Recreational Sports Centers,Middesk,Middesk,641,naics
11926,713950,Bowling Centers,Middesk,Middesk,641,naics
11925,713990,All Other Amusement and Recreation Industries,Middesk,Middesk,641,naics
11654,72,Accommodation and Food Services,Middesk,Middesk,641,naics
11924,721110,Hotels (except Casino Hotels) and Motels,Middesk,Middesk,641,naics
11923,721120,Casino Hotels,Middesk,Middesk,641,naics
11656,7212,RV (Recreational Vehicle) Parks and Recreational Camps,Middesk,Middesk,641,naics
11657,7213,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",Middesk,Middesk,641,naics
11658,7223,Special Food Services,Middesk,Middesk,641,naics
11922,722310,Food Service Contractors,Middesk,Middesk,641,naics
11921,722320,Caterers,Middesk,Middesk,641,naics
11920,722330,Mobile Food Services,Middesk,Middesk,641,naics
11659,7224,Drinking Places (Alcoholic Beverages),Middesk,Middesk,641,naics
11919,722410,Drinking Places (Alcoholic Beverages),Middesk,Middesk,641,naics
11660,7225,Restaurants and Other Eating Places,Middesk,Middesk,641,naics
11661,722511,Full-Service Restaurants,Middesk,Middesk,641,naics
11662,722513,Limited-Service Restaurants,Middesk,Middesk,641,naics
11663,722515,Snack and Nonalcoholic Beverage Bars,Middesk,Middesk,641,naics
11664,81,Other Services (except Public Administration),Middesk,Middesk,641,naics
11918,811192,Car Washes,Middesk,Middesk,641,naics
11666,8112,Electronic and Precision Equipment Repair and Maintenance,Middesk,Middesk,641,naics
11667,8113,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,Middesk,Middesk,641,naics
11668,8114,Personal and Household Goods Repair and Maintenance,Middesk,Middesk,641,naics
11669,8121,Personal Care Services,Middesk,Middesk,641,naics
12142,812111,Barber Shops,Middesk,Middesk,641,naics
12143,812112,Beauty Salons,Middesk,Middesk,641,naics
12144,812113,Nail Salons,Middesk,Middesk,641,naics
11917,812199,Other Personal Care Services,Middesk,Middesk,641,naics
11670,8122,Death Care Services,Middesk,Middesk,641,naics
11671,8123,Drycleaning and Laundry Services,Middesk,Middesk,641,naics
11916,812310,Coin-Operated Laundries and Drycleaners,Middesk,Middesk,641,naics
11915,812331,Linen Supply,Middesk,Middesk,641,naics
11914,812332,Industrial Launderers,Middesk,Middesk,641,naics
11672,8129,Other Personal Services,Middesk,Middesk,641,naics
11913,81299,All Other Personal Services,Middesk,Middesk,641,naics
11673,8131,Religious Organizations,Middesk,Middesk,641,naics
11912,813110,Religious Organizations,Middesk,Middesk,641,naics
11674,8132,Grantmaking and Giving Services,Middesk,Middesk,641,naics
11911,813210,Grantmaking and Giving Services,Middesk,Middesk,641,naics
11910,813211,Grantmaking Foundations,Middesk,Middesk,641,naics
11909,813212,Voluntary Health Organizations,Middesk,Middesk,641,naics
11908,813219,Other Grantmaking and Giving Services,Middesk,Middesk,641,naics
11675,8133,Social Advocacy Organizations,Middesk,Middesk,641,naics
11907,813311,Human Rights Organizations,Middesk,Middesk,641,naics
11906,813312,"Environment, Conservation and Wildlife Organizations",Middesk,Middesk,641,naics
11905,813319,Other Social Advocacy Organizations,Middesk,Middesk,641,naics
11676,8134,Civic and Social Organizations,Middesk,Middesk,641,naics
11904,813410,Civic and Social Organizations,Middesk,Middesk,641,naics
11677,8139,"Business, Professional, Labor, Political, and Similar Organizations",Middesk,Middesk,641,naics
11903,813910,Business Associations,Middesk,Middesk,641,naics
11902,813920,Professional Organizations,Middesk,Middesk,641,naics
11901,813930,Labor Unions and Similar Labor Organizations,Middesk,Middesk,641,naics
11900,813940,Political Organizations,Middesk,Middesk,641,naics
11899,813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",Middesk,Middesk,641,naics
11678,8141,Private Households,Middesk,Middesk,641,naics
11898,814110,Private Households,Middesk,Middesk,641,naics
11679,92,Public Administration,Middesk,Middesk,641,naics
11897,921120,Legislative Bodies,Middesk,Middesk,641,naics
11681,9221,"Justice, Public Order, and Safety Activities",Middesk,Middesk,641,naics
11896,922130,Legal Counsel and Prosecution,Middesk,Middesk,641,naics
11682,9231,Administration of Human Resource Programs,Middesk,Middesk,641,naics
11895,923130,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)",Middesk,Middesk,641,naics
11683,9241,Administration of Environmental Quality Programs,Middesk,Middesk,641,naics
11684,9251,"Administration of Housing Programs, Urban Planning, and Community Development",Middesk,Middesk,641,naics
11894,925110,Administration of Housing Programs,Middesk,Middesk,641,naics
11685,9261,Administration of Economic Programs,Middesk,Middesk,641,naics
11893,926110,Administration of General Economic Programs,Middesk,Middesk,641,naics
11686,9271,Space Research and Technology,Middesk,Middesk,641,naics
11687,9281,National Security and International Affairs,Middesk,Middesk,641,naics
